Recto,Verso,Commentaire,Source,Tags
Quels sont les critères d'appréciation des résultats des fractures du condyle latéral et le repère radiographique utilisé ?,Réponse Les critères de Marion et Lagrange. L'angle de Baumann (axe diaphysaire huméral / ligne parallèle au cartilage de croissance du condyle latéral) est le repère ; valeur moyenne ~72–75° ± 5°.,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Imaging Orthopedics Pediatrics Region::Coude Topic::CondyleLateral Traumatology UpperExtremity
Conduite devant une fracture-décollement épiphysaire (Salter-Harris III) de la malléole médiale ?,Réponse Réduction chirurgicale par abord du côté du fragment épiphysaire et synthèse par vis (fracture intra-articulaire déplacée → réduction anatomique nécessaire pour préserver la croissance et la congruence articulaire).,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview GrowthPlate LowerExtremity Orthopedics Pediatrics Region::Cheville SalterHarris SurgicalManagement Traumatology
Selon quelle classification décompose-t-on la lésion de Monteggia ?,Réponse La classification de Trillat (qui distingue plusieurs groupes selon le sens de la luxation de la tête radiale et le déplacement de l'ulna).,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Orthopedics Pediatrics Region::AvantBras Topic::Monteggia Traumatology UpperExtremity
Pourquoi une fracture du col fémoral expose-t-elle à un risque de nécrose de la tête fémorale chez l'enfant ?,Réponse Parce que la tête fémorale est vascularisée surtout par un pédicule postéro-supérieur (issu de l'artère circonflexe postérieure) irriguant les trois quarts supérieurs de la tête ; ce réseau précaire est facilement lésé par la fracture.,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications LowerExtremity Orthopedics Pediatrics Region::Femur Topic::Neurovasculaire Traumatology
Quel rapport vasculaire explique le risque de lésion artérielle dans les fractures de l'extrémité supérieure du tibia ?,"Réponse La face postérieure du tibia est en rapport étroit avec l'artère poplitée, qui peut être lésée par les fragments fracturés.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications LowerExtremity Orthopedics Pediatrics Region::Genou Topic::Neurovasculaire Traumatology
"Quelles localisations de cartilage de croissance sont les plus actives, et quelle en est l'implication ?","Réponse Celles « près du genou et loin du coude » (extrémité inférieure du fémur, extrémité supérieure du tibia, extrémité supérieure de l'humérus, extrémité inférieure du radius). Une atteinte y entraîne les troubles de croissance les plus importants.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview GrowthPlate Orthopedics Pediatrics Traumatology
Quel traitement pour une fracture en motte de beurre (torus) du poignet ?,"Réponse Fracture stable et bénigne : simple immobilisation (attelle/plâtre) sans réduction, consolidation rapide et sans séquelle.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,NonOperativeManagement Orthopedics Pediatrics Region::Poignet Traumatology UpperExtremity
Comment traite-t-on une fracture en bois-vert avec angulation ?,"Réponse Réduction orthopédique (correction de l'angulation, parfois en complétant la rupture de la corticale intacte) puis immobilisation plâtrée, en surveillant le déplacement secondaire.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,NonOperativeManagement Orthopedics Pediatrics Topic::BoisVert Traumatology
Traitement d'une lésion de la clavicule à déplacement postérieur du quart interne ?,Réponse Il peut être nécessaire de réduire le déplacement sous anesthésie générale et d'assurer une stabilisation chirurgicale (risque de compression des structures médiastinales/vasculo-nerveuses).,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,Orthopedics Pediatrics Region::Clavicule SurgicalManagement Topic::Clavicule Traumatology UpperExtremity
Quelle complication aiguë redouter après une fracture des deux os de l'avant-bras ?,"Réponse Le syndrome de loge (de la loge antérieure de l'avant-bras), pouvant évoluer vers un syndrome de Volkmann en l'absence de prise en charge.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications Orthopedics Pediatrics Region::AvantBras Topic::SyndromeDeLoge Traumatology UpperExtremity
Pourquoi la fracture du condyle latéral expose-t-elle particulièrement à la pseudarthrose ?,"Réponse Parce qu'il s'agit d'une fracture articulaire, souvent instable, baignée de liquide synovial qui gêne la consolidation ; une réduction-fixation anatomique est requise si déplacement.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications Orthopedics Pediatrics Region::Coude Topic::CondyleLateral Topic::Pseudarthrose Traumatology UpperExtremity
"Quelles déformations se corrigent le mieux par remodelage, et lesquelles se corrigent mal ?",Réponse Les angulations dans le plan de mobilité de l'articulation adjacente et chez le jeune enfant se corrigent bien ; les défauts de rotation (décalage) ne se corrigent pas par remodelage.,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview GrowthPlate NonOperativeManagement Orthopedics Pediatrics Traumatology
Quelles lésions associées rechercher systématiquement devant une fracture de l'anneau pelvien ?,"Réponse Surtout des lésions du tractus uro-génital (rupture de l'urètre, de la vessie, plaies périnéales/vaginales/rectales) et des lésions vasculaires ; bilan d'un polytraumatisé (crâne, thorax, abdomen).",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications LowerExtremity Orthopedics Pediatrics Region::Bassin Traumatology
Comment rechercher cliniquement une instabilité de l'anneau pelvien ?,"Réponse Par la palpation des repères osseux et la recherche d'une instabilité en écartant et rapprochant les épines iliaques antéro-supérieures ; compléter par examen vasculaire, neurologique (sensibilité périnéale) et bilan urologique.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,ClinicalReasoning LowerExtremity Orthopedics Pediatrics Region::Bassin Traumatology
Prise en charge Décollement épiphysaire stade II de SALTER et HARRIS de l’extrémité supérieure de l’humérus gauche avec déplacement important. Traitement de référence ?,Traitement Réduction orthopédique sous anesthésie générale et stabilisation par un embrochage percutané fasciculé en palmier .,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning GrowthPlate Mechanism::Chute NonOperativeManagement Orthopedics Pediatrics Region::Epaule SalterHarris SurgicalManagement Topic::DecollementEpiphysaire Traumatology UpperExtremity
Prise en charge Fracture métaphysaire légérement déplacé de l’extrémité supérieure de l’humérus gauche. Traitement de référence ?,"Traitement Réduction orthopédique sous scope avec un embrochage centro-médullaire élastique stable . fig2 Après une durée de 4 mois, la radiographie a montré:",,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning Mechanism::Chute Mechanism::Sport NonOperativeManagement Orthopedics Pediatrics Region::Epaule SurgicalManagement Traumatology UpperExtremity
Prise en charge Fracture supra-condylienne du coude droit stade I . Traitement de référence ?,"Traitement La contention selon la méthode de BLOUNT. Elle se fait par l’immobilisation du coude en hyper-flexion , ou un plâtre brachio-anté-brachio-palmaire en légère flexion du coude, à garder pendant 4 semaines.",,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning Mechanism::Chute NonOperativeManagement Orthopedics Pediatrics Region::Coude Topic::Supracondylienne Traumatology UpperExtremity
Prise en charge Fracture supra-condylienne gauche stade II par mécanisme en extension. Traitement de référence ?,"Traitement Le traitement consiste en une réduction sous anesthésie générale, suivie d’une ostéosynthèse par broches selon la technique de JUDET. fig4",,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning Orthopedics Pediatrics Region::Coude SurgicalManagement Topic::Supracondylienne Traumatology UpperExtremity
Prise en charge Les complications à redouter sont: ✔ la lésion vasculaire ✔ l’ouverture cutanée ✔ la lésion du nerf inter-osseux antérieur ✔ la lésion du nerf médian fig7: photo d'une fracture supra-condylienne en extension avec ouverture cutanée Traitement de référence ?,"Traitement Réduction orthopédique, avec fixation par deux broches selon la technique de JUDET. Immobilisation plâtré pendant 45j . fig4 La radiographie après la fin du traitement et ablation des broches a montré fig5, fig6 fig5",,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning Complications Mechanism::Chute NonOperativeManagement Orthopedics Pediatrics Region::Coude SurgicalManagement Topic::FractureOuverte Topic::Neurovasculaire Topic::Supracondylienne Traumatology UpperExtremity
Prise en charge Fracture supra-condylienne gauche stade III avec déplacement en avant du fragment inférieur (mécanisme en flexion). Traitement de référence ?,"Traitement Réduction orthopédique, avec fixation par deux broches selon la technique de JUDET avec une immobilisation plâtrée pendant 45j .",,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning Mechanism::Chute NonOperativeManagement Orthopedics Pediatrics Region::Coude SurgicalManagement Topic::Supracondylienne Traumatology UpperExtremity
Prise en charge Fracture du condyle externe gauche stade II selon la classification de LAGRANGE et RIGAULT. Traitement de référence ?,"Traitement Le traitement doit être chirurgical, car il s’agit d’une fracture articulaire. Le fragment distal doit être reposé anatomiquement, sans décalage ni aucun déplacement résiduel . fig3",,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning Mechanism::Chute Orthopedics Pediatrics Region::Coude SurgicalManagement Topic::CondyleLateral Traumatology UpperExtremity
"Prise en charge Classification de MILCH : fig3 Type I: le trait se termine dans la gorge trochléenne Type II: le trait se termine dans la gorge capitello-trochléaire fig3: schéma des stades de la classification de Milch pour les fractures du condyle interne Classification de BENSAHEL: est la plus utilisée, elle tient compte du déplacement Stade 1: non déplacé Stade 2: déplacement médial sans rotation Stade 3: important déplacement avec rotation Traitement de référence ?",Traitement Réduction chirurgicale avec maintient par un embrochage divergent par 2 broches de Kirschner. fig4,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning Mechanism::AVP Orthopedics Pediatrics Region::Coude SurgicalManagement Topic::EpicondyleMedial Traumatology UpperExtremity
Prise en charge Fracture de la tête radiale gauche stade 2. Traitement de référence ?,Traitement Réduction par manœuvre externe. Avec mise en place d’un plâtre brachio-anté-brachio-palmaire en pronation.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning Mechanism::Chute NonOperativeManagement Orthopedics Pediatrics Region::Coude Topic::ColRadius Traumatology UpperExtremity
Prise en charge Fracture du col radial droit stade IV selon JUDET. Traitement de référence ?,Traitement Une réduction de la tête radiale par poinçonnage percutané maintenu par un embrochage selon METAIZEAU .,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning Mechanism::Chute Orthopedics Pediatrics Region::Coude SurgicalManagement Topic::ColRadius Traumatology UpperExtremity
Prise en charge Fracture déplacée de l’épitrochlée droite. Traitement de référence ?,Traitement Abord chirurgical avec réduction et embrochage divergent par 2 broches de Kirchner (après protection du nerf ulnaire) fig7,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning Complications Mechanism::Chute Orthopedics Pediatrics Region::Coude SurgicalManagement Topic::EpicondyleMedial Topic::Neurovasculaire Traumatology UpperExtremity
